material_id,formula,n_elements,crystal_system,spacegroup_number,category,formation_energy_per_atom_eV,energy_above_hull_eV,band_gap_eV,is_metal,bulk_modulus_GPa,shear_modulus_GPa,poisson_ratio,density_g_cm3,nsites,volume_A3,melting_point_K,is_stable,crystal_enc,category_enc,pughs_ratio,elastic_anisotropy,thermal_stability,electronic_density,vol_per_site,bulk_modulus_GPa_norm,shear_modulus_GPa_norm,formation_energy_per_atom_eV_norm,density_g_cm3_norm,melting_point_K_norm,band_gap_eV_norm,MQI
mp-556039,Cu2Ag,2,monoclinic,7,Metal,-0.0626,0.1172,0.0,1,63.04,28.06,0.3174,8.841,6,772.5,1063.0,0,2,7,2.2466143969185266,34.980000000000004,16980.827958334194,0.0,128.75,11.175393628707432,6.809646175133424,19.5325,43.87229118451504,23.5278080697928,0.0,15.419908289688596
mp-513695,Y2,1,cubic,205,Semiconductor,-1.5417,0.0429,1.343,0,141.17,79.33,0.2718,2.93,12,423.14,697.0,1,0,12,1.7795285513954961,61.83999999999999,452.0983300765497,3.93499,35.26166666666666,25.47967777370926,19.477663569875467,38.02125000000001,12.781401220281927,13.549618320610687,11.191666666666666,21.58505113883675
mp-422557,Re3Zn4,2,hexagonal,182,Metal,-2.1078,0.0057,0.0,1,208.32,59.79,0.3648,10.672,12,2066.03,1142.0,1,1,7,3.484194680802108,148.53,541.7971318825452,0.0,172.16916666666668,37.77370926400586,14.64963431508203,45.097500000000004,53.50305070481801,25.68157033805889,0.0,28.706709337008213
mp-981125,Os3Ca,2,hexagonal,192,Oxide,-3.4125,0.0335,4.223,0,292.93,113.18,0.3173,4.962,8,437.91,1974.0,1,1,9,2.5881781231146688,179.75,578.461536766413,20.954525999999998,54.73875,53.264372024899295,27.8414706463728,61.40625,23.46938775510204,48.36423118865867,35.19166666666666,43.38274198806343
mp-421090,Br4B3,2,tetragonal,106,Oxide,-4.3931,0.0121,6.903,0,142.2,82.11,0.2488,4.7,12,773.37,2310.0,1,4,9,1.731823163837313,60.08999999999999,525.8245873623988,32.4441,64.4475,25.66825338703771,20.164558213085588,73.66375,22.091310751104565,57.524536532170124,57.52499999999999,43.36587387496063
mp-754010,GeZr2W3,3,hexagonal,193,Metal,0.6066,0.1654,0.0,1,132.67,80.96,0.2481,10.613,24,2786.51,1902.0,0,1,7,1.6387104741058907,51.709999999999994,3135.5093449470924,0.0,116.10458333333334,23.923471255950197,19.880411148448307,11.16749999999999,53.19272038712391,46.401308615049075,0.0,23.27374481184945
mp-449565,Nb4ClH2,3,hexagonal,182,Metal,-1.5874,0.0052,0.0,1,194.78,105.43,0.286,2.951,4,161.04,1915.0,1,1,7,1.847481741264585,89.35,1206.375197137614,0.0,40.26,35.294763822775536,25.926566515121564,38.592499999999994,12.89185777403745,46.75572519083969,0.0,28.265310623609118
mp-598080,Ba3Ni2Sn3Cu2,4,hexagonal,170,Phosphide,-0.1223,0.0023,1.941,0,53.4,20.19,0.3307,3.716,32,1999.8,1502.0,1,1,11,2.6448736985414194,33.209999999999994,12281.274547728983,7.212756000000001,62.49375,9.410472354448919,4.8650919153983,20.278750000000002,16.91563223227435,35.49618320610687,16.175,16.35310355811291
mp-167089,BiMn2Mg3,3,orthorhombic,71,Metal,-0.4286,0.0495,0.0,1,114.22,69.33,0.2532,6.479,6,427.98,2287.0,1,3,7,1.6474830518321821,44.89,5335.977476995393,0.0,71.33,20.54558769681435,17.006819529551294,24.1075,31.448558804965288,56.897491821155946,0.0,24.01146109894305
mp-368682,C4Ge3,2,monoclinic,13,Perovskite,-2.9599,0.0035,1.19,0,76.94,40.27,0.274,4.455,6,416.49,1177.0,1,2,10,1.9106034263941882,36.669999999999995,397.6485678649665,5.30145,69.415,13.72024899304284,9.826546748369243,55.74875,20.802650957290133,26.635768811341332,9.916666666666666,23.422239565712633
mp-706144,LaBrMn2,3,cubic,230,Oxide,-5.8777,0.0173,3.895,0,214.7,138.05,0.2325,5.086,8,465.45,2560.0,1,0,9,1.555233610897846,76.64999999999998,435.54451497091634,19.80997,58.18125,38.94177956792383,33.986459774659025,92.22125,24.121607405848938,64.340239912759,32.458333333333336,49.96184459601532
mp-388347,Ta2Bi4,2,cubic,228,Phosphide,-2.7752,0.0135,3.456,0,100.82,13.63,0.4357,3.642,24,934.12,1112.0,1,0,11,7.396918556568657,87.19,400.69184058557283,12.586751999999999,38.92166666666667,18.092273892347123,3.2442182249456413,53.44,16.52640437618346,24.863685932388222,28.799999999999997,24.657491750935133
mp-153792,Li3,1,orthorhombic,54,Oxide,-3.0294,0.051,9.863,0,192.57,94.07,0.2903,0.632,4,24.03,2128.0,0,3,9,2.0470925904063897,98.5,702.4493275815365,6.233416,6.0075,34.89015012815818,23.119687685313302,56.6175,0.6942983378918578,52.56270447110142,82.19166666666666,43.2080530671487
mp-567469,Br4Te3Rh,3,tetragonal,132,Metal,0.7868,0.1309,0.0,1,163.05,81.78,0.2721,6.096,4,298.91,1269.0,0,4,7,1.9937637561758668,81.27000000000001,1612.862206242219,0.0,74.7275,29.485536433540826,20.08302035975489,8.914999999999992,29.434041657900273,29.14394765539804,0.0,19.011707672758877
mp-994973,He4O4Sb2,3,tetragonal,129,Semiconductor,-0.6499,0.029,3.486,0,39.93,17.29,0.3066,3.545,4,239.54,739.0,1,4,12,2.3094274133548716,22.64,1137.0979975827356,12.35787,59.885,6.9443427316001465,4.148547143704289,26.87375,16.01620029455081,14.694656488549619,29.050000000000004,15.756646477798412
mp-574850,Br2Te2La4,3,hexagonal,182,Sulfide,-1.0189,0.0045,0.041,0,111.86,76.83,0.2133,3.849,32,1210.63,791.0,1,1,14,1.455941689254726,35.03,776.3274042955403,0.157809,37.8321875,20.11351153423654,18.859952559794422,31.48625,17.61519040605933,16.112322791712106,0.3416666666666667,18.321560278168942
mp-250356,CdLa4Bi4Cl2,4,tetragonal,115,Oxide,-2.8275,0.0086,4.584,0,110.0,34.16,0.3592,7.456,2,195.94,2942.0,1,4,9,3.2201405142798185,75.84,1040.4951333669492,34.178304,97.97,19.772976931526912,8.31686103973117,54.09375,36.58741847254366,74.7546346782988,38.199999999999996,37.0386546432508
mp-323382,Sr4Ti2,2,tetragonal,108,Metal,0.2704,0.1803,0.0,1,132.07,89.19,0.2139,10.985,2,314.2,1672.0,0,4,7,1.4807713867607613,42.879999999999995,6183.431723985514,0.0,157.1,23.813621384108384,21.913915793635102,15.36999999999999,55.149379339364614,40.13086150490731,0.0,23.754074595221255
mp-260787,Si2Na2GaZn,4,orthorhombic,34,Halide,-2.7972,0.0085,0.58,0,89.36,26.1,0.3682,2.163,4,104.43,1301.0,1,3,5,3.423754787960247,63.26,465.1079634452025,1.2545399999999998,26.1075,15.994141340168436,6.325360743229886,53.715,8.747107090258782,30.016357688113416,4.833333333333333,21.309064778922554
mp-531179,La2Mn4,2,cubic,222,Oxide,-2.7033,0.0058,8.064,0,235.81,206.56,0.1473,5.522,6,347.73,2118.0,1,0,9,1.1416053446387682,29.25,783.4868465080204,44.529408000000004,57.955000000000005,42.8066642255584,50.91421229491995,52.54125,26.414895855249316,52.29007633587786,67.2,49.81742634000228
mp-794589,KFe,2,hexagonal,174,Sulfide,-0.5767,0.0134,0.341,0,77.12,31.02,0.3216,3.335,16,505.58,1157.0,1,1,14,2.486137974698215,46.10000000000001,2006.2423789449906,1.137235,31.59875,13.753203954595387,7.541016011069381,25.958749999999995,14.911634756995582,26.090512540894224,2.841666666666667,15.281584349966645
mp-981185,P4Cu2Ge4Ir,4,tetragonal,78,Oxide,-1.3911,0.0989,1.015,0,130.57,49.25,0.3369,4.442,6,205.88,2584.0,0,4,9,2.651167512152047,81.32,1857.5228103118195,4.50863,34.31333333333333,23.53899670450384,12.04536469658035,36.138749999999995,20.734273090679572,64.99454743729552,8.458333333333332,27.435981704879122
mp-183508,Cr3,1,orthorhombic,20,Oxide,-4.5903,0.0224,11.276,0,143.9,90.37,0.2343,5.163,16,1324.84,2340.0,1,3,9,1.5923425913917957,53.53,509.7706021180084,58.217988000000005,82.8025,25.979494690589526,22.20547539039336,76.12875,24.52661476961919,58.342420937840785,93.96666666666667,50.16176863383461
mp-61813,Co3Sr4IrF,4,orthorhombic,73,Oxide,-4.8248,0.0301,4.083,0,257.36,89.65,0.3426,1.785,8,179.91,1954.0,1,3,9,2.8707194642642815,167.71,404.99087961160905,7.288155,22.48875,46.75210545587697,22.027574619490018,79.06,6.758889122659372,47.81897491821156,34.025,42.52042116507107
mp-798065,BeCu3Cd3Pb2,4,cubic,210,Oxide,-5.591,0.0271,4.626,0,164.37,106.92,0.2321,5.419,8,551.14,2178.0,1,0,9,1.5373176205071721,57.45,389.5546406911918,25.068294,68.8925,29.72720615159282,26.294722277129868,88.6375,25.87313275825794,53.9258451472192,38.550000000000004,45.39057573365321
mp-417963,Pt2H,2,cubic,202,Nitride,0.4832,0.0221,2.056,0,315.36,236.93,0.2034,3.613,8,370.61,1312.0,1,0,8,1.3310260413906627,78.43,2715.2317318867604,7.4283280000000005,46.32625,57.370926400585866,58.418165645384455,12.709999999999994,16.373869135282977,30.31624863685932,17.133333333333333,34.454642618251256
mp-560607,N4Y2,2,tetragonal,129,Oxide,-4.1405,0.0302,3.7,0,179.35,131.4,0.1826,3.269,24,969.93,2066.0,1,4,9,1.3649162860452877,47.94999999999999,498.97355271350426,12.095300000000002,40.41375,32.4697912852435,32.34334848784345,70.50625000000001,14.564485588049653,50.87241003271538,30.833333333333336,40.77618801832966
mp-988276,Mo4Ti4In4,3,orthorhombic,25,Nitride,-2.3954,0.0051,1.308,0,336.13,188.78,0.2602,6.903,12,1050.52,1062.0,1,3,8,1.7805381925108306,147.35,443.3497518437432,9.029124,87.54333333333334,61.17356279751006,46.52105159122356,48.6925,33.67872922364822,23.500545256270446,10.9,39.80537758855211
mp-422506,BaC3Ne2,3,trigonal,151,Sulfide,-0.2327,0.1155,2.459,0,167.67,131.71,0.2012,3.041,8,361.97,1274.0,0,6,14,1.27302406793159,35.95999999999998,5474.860099920064,7.477819,45.24625,30.331380446722804,32.419944653093495,21.658749999999998,13.365243004418263,29.280261723009815,20.491666666666667,25.68432857885656
mp-403025,Ca2Cd4,2,cubic,227,Semiconductor,-0.5664,0.3233,1.21,0,50.71,41.41,0.1596,7.312,16,1258.35,618.0,0,0,12,1.22458343365743,9.300000000000004,1091.1016756514534,8.84752,78.646875,8.91797876235811,10.108222968966198,25.83,35.830002103934355,11.395856052344602,10.083333333333332,15.776118964509987
mp-208698,La3Co3,2,cubic,228,Semiconductor,0.2036,0.04,1.587,0,45.31,17.93,0.3198,4.767,4,208.01,1633.0,1,0,12,2.527049636069688,27.380000000000003,8020.628289753031,7.565229,52.0025,7.929329915781764,4.306681162285036,16.205,22.44371975594362,39.06761177753545,13.225000000000001,15.776465957838038
mp-775668,Si2P3,2,hexagonal,179,Halide,-3.3118,0.0158,6.228,0,38.46,18.72,0.2979,3.849,24,1173.4,2062.0,1,1,5,2.054487178389697,19.740000000000002,622.6221371380454,23.971572000000002,48.89166666666667,6.675210545587697,4.5018778414706455,60.1475,17.61519040605933,50.76335877862596,51.9,31.425940534811495
mp-142982,Ne4,1,tetragonal,120,Perovskite,-4.6592,0.0294,1.476,0,77.33,16.91,0.3958,6.649,12,1090.71,619.0,1,4,10,4.573033705160832,60.42,132.8554255390294,9.813924,90.8925,13.791651409740021,4.054655070171971,76.99000000000001,32.34273090679571,11.423118865866957,12.3,25.76000221654202
mp-537841,Os4,1,cubic,224,Semiconductor,-1.6548,0.0483,1.782,0,76.66,64.12,0.1665,6.554,32,3029.42,1154.0,1,0,12,1.195570804554652,12.539999999999992,697.3652362982522,11.679228,94.669375,13.668985719516657,15.7195097845424,39.434999999999995,31.843046496949295,26.00872410032715,14.85,23.07781236555581
mp-154483,H2,1,cubic,230,Oxide,-3.9403,0.0092,3.238,0,177.35,158.06,0.1541,4.806,8,610.26,2421.0,1,0,9,1.1220422623609994,19.289999999999992,614.4202202511985,15.561828,76.2825,32.10362504577078,38.9306186993477,68.00375,22.6488533557753,60.55070883315158,26.98333333333333,43.202590409573965
mp-736091,RhCl,2,cubic,210,Metal,-1.1777,0.091,0.0,1,190.04,61.1,0.3514,6.13,8,639.69,2238.0,0,0,7,3.110310965121062,128.94,1900.3141555547752,0.0,79.96125,34.42694983522519,14.973314884364497,33.47125,29.61287607826636,55.56161395856052,0.0,27.86983264552865
mp-478372,SiC4Li,3,tetragonal,129,Metal,0.7418,0.0933,0.0,1,116.75,49.11,0.3239,8.373,32,3692.68,1439.0,0,4,7,2.3773162283898763,67.64,1939.8759512014565,0.0,115.39625,21.008787989747344,12.010772880015812,9.477500000000006,41.41068798653482,33.778625954198475,0.0,17.707274865735886
mp-324200,Al3Sb3Pd2Sc4,4,orthorhombic,20,Oxide,-0.7098,0.0547,9.367,0,287.24,61.01,0.3946,3.713,8,230.4,2322.0,0,3,9,4.70808064174593,226.23000000000002,3271.3439944865595,34.77967100000001,28.8,52.222629073599414,14.95107728800158,27.622499999999988,16.899852724594993,57.851690294438384,78.05833333333334,41.035730088945456
mp-939887,Be2B2,2,cubic,205,Halide,-4.2999,0.0247,7.422,0,135.76,42.28,0.3546,2.714,12,346.98,1399.0,1,0,5,3.2109744552481136,93.47999999999999,325.3564028806335,20.143307999999998,28.915000000000003,24.489198095935553,10.323186400474402,72.49875,11.645276667367979,32.68811341330425,61.849999999999994,36.80747157801443
mp-734243,Ga3Pd4,2,cubic,222,Ceramic,-3.8684,0.022,4.553,0,273.03,75.96,0.3606,2.285,8,213.5,2606.0,1,0,3,3.594391784676884,197.07,673.6635284002081,10.403605,26.6875,49.62101794214572,18.64498912828622,67.10499999999999,9.38880706921944,65.59432933478735,37.94166666666667,43.543481521226425
mp-735497,Ir2Au2F2,3,monoclinic,8,Oxide,-1.1658,0.0166,1.207,0,283.42,183.95,0.2177,3.526,16,550.79,1609.0,1,2,9,1.5407447675161325,99.47000000000003,1380.1681130539707,4.255882,34.424375,51.52325155620652,45.32763391974698,33.322500000000005,15.916263412581527,38.413304252998905,10.058333333333334,34.89704907439869
mp-705897,ZnBa2H4,3,cubic,213,Ceramic,-4.5876,0.0236,1.515,0,102.89,50.31,0.266,5.725,12,950.59,1560.0,1,0,3,2.045120254016076,52.58,340.0470827010919,8.673374999999998,79.21583333333334,18.47125595020139,12.307274164854714,76.095,27.4826425415527,37.07742639040349,12.625,31.578334235727016
mp-61882,Pb2Si2,2,cubic,228,Carbide,-0.0051,0.0161,1.199,0,315.87,178.7,0.2646,5.03,8,421.01,2668.0,1,0,2,1.7675993283845777,137.17000000000002,523136.2291446487,6.030970000000001,52.62625,57.4642987916514,44.030440798576784,18.81375,23.82705659583421,67.2846237731734,9.991666666666667,38.03584714360507
mp-502158,Bi3H4Hf,3,orthorhombic,39,Metal,-0.9435,0.0584,0.0,1,139.06,89.59,0.2474,12.242,2,260.03,1849.0,0,3,7,1.552182163014602,49.47,1959.7244095418716,0.0,130.015,25.093372391065543,22.012749555248075,30.543750000000003,61.76099305701662,44.95637949836423,0.0,28.44953061971902
mp-606162,Mg3,1,cubic,195,Metal,0.0,0.0116,0.0,1,272.14,147.67,0.2806,7.625,12,983.81,1292.0,1,0,7,1.842892936829221,124.47,129200000000.0,0.0,81.98416666666667,49.45807396558037,36.363411741450875,18.75,37.476330738480954,29.770992366412212,0.0,29.12757907021618
mp-304919,Mg4Re3Ir2P4,4,cubic,211,Ceramic,-5.2966,0.0019,7.895,0,232.93,86.97,0.3429,3.932,4,176.61,2617.0,1,0,3,2.6782798663127196,145.96,494.0905477210087,31.043139999999998,44.1525,42.27938484071768,21.365388416683135,84.9575,18.051756785188303,65.89422028353326,65.79166666666666,51.27851337252898
mp-616180,H3Ce,2,cubic,204,Metal,-0.9963,0.0346,0.0,1,173.37,86.39,0.2865,5.754,8,836.35,1840.0,1,0,7,2.006829493922117,86.98,1846.833264610727,0.0,104.54375,31.374954229220066,21.222079462344333,31.20375,27.635177782453184,44.711014176663035,0.0,26.230326643057655
mp-506261,Sr2Zr4,2,triclinic,1,Metal,0.0668,0.0068,0.0,1,127.06,83.78,0.2385,2.291,4,48.27,2063.0,1,5,7,1.5165910716738373,43.28,30883.228909696274,0.0,12.0675,22.896374954229216,20.577189167819725,17.915000000000006,9.420366084578161,50.79062159214831,0.0,20.83834267168985
mp-664289,B4LiF3,3,cubic,198,Semiconductor,-0.0797,0.1197,1.66,0,79.49,35.75,0.3035,4.136,12,633.11,1846.0,0,0,12,2.2234965028745464,43.739999999999995,23161.85405748381,6.86576,52.759166666666665,14.187110948370558,8.709725242142715,19.746250000000003,19.12476330738481,44.87459105779716,13.833333333333334,19.247282227510713
mp-256830,BSi4,2,tetragonal,142,Metal,-1.0532,0.0347,0.0,1,214.26,73.47,0.3433,8.874,12,1398.19,1477.0,1,4,7,2.9162923638333615,140.79,1402.3926946221736,0.0,116.51583333333333,38.861222995239835,18.029748962245502,31.915000000000006,44.04586576898801,34.81461286804798,0.0,27.387972898603067
mp-410053,Cd3Ga4,2,cubic,229,Silicate,-5.3884,0.0187,6.88,0,88.98,43.04,0.2899,2.867,16,806.66,1504.0,1,0,13,2.0673791816757947,45.940000000000005,279.11810504209393,19.72496,50.41625,15.92456975466862,10.510970547539038,86.105,12.450031559015358,35.55070883315158,57.333333333333336,37.6857175413158
mp-723309,MoZr3Bi2,3,hexagonal,171,Chalcogenide,-0.8512,0.0471,0.459,0,74.09,36.51,0.2771,3.779,2,104.06,1376.0,1,1,4,2.0293070386115293,37.580000000000005,1616.5413343921366,1.734561,52.03,13.198462101794215,8.897509389207352,29.39,17.24700189354092,32.06106870229007,3.8249999999999997,17.404804792897917
mp-989855,Ge4V,2,orthorhombic,66,Sulfide,-1.2321,0.0364,1.617,0,40.76,19.9,0.2851,2.657,24,821.32,1288.0,1,3,14,2.048241205000884,20.86,1045.3696855338878,4.296369,34.22166666666667,7.096301720981324,4.793437438228898,34.151250000000005,11.345466021460132,29.661941112322793,13.475000000000001,16.81328560083648
mp-594417,Zr4ReAu4,3,tetragonal,97,Oxide,-4.9407,0.0118,6.504,0,106.84,65.24,0.2535,6.507,12,1336.12,2076.0,1,4,9,1.6376456159353705,41.60000000000001,420.1833739749765,42.321527999999994,111.34333333333332,19.194434273160013,15.996244317058705,80.50874999999999,31.595834209972644,51.14503816793893,54.199999999999996,42.10122486423185
mp-125801,O3,1,cubic,227,Metal,0.0,0.1395,0.0,1,96.72,40.24,0.3157,9.792,4,368.19,200.0,0,0,7,2.4035785282297266,56.48,20000000000.0,0.0,92.0475,17.341633101428048,9.81913421624827,18.75,48.874395118872286,0.0,0.0,14.069592975422495
mp-461592,Si4H4Zr,3,cubic,200,Phosphide,-1.6069,0.3777,2.431,0,144.91,75.35,0.2887,2.757,16,182.24,731.0,0,0,11,1.9231585929763562,69.56,454.9131840505745,6.702267000000001,11.39,26.164408641523252,18.494267641826447,38.83624999999999,11.871449610772144,14.476553980370774,20.258333333333333,23.096363314802772
mp-741534,Ca3H4P3,3,hexagonal,194,Phosphide,-2.7017,0.0162,0.561,0,78.16,32.34,0.3139,1.862,24,265.93,1317.0,1,1,11,2.416821273216814,45.81999999999999,487.4708498816639,1.0445820000000001,11.080416666666666,13.943610399121198,7.867167424392172,52.52125,7.163896486429623,30.452562704471102,4.675000000000001,20.851929619016303
mp-905002,Pd3Rh3Si4N3,4,hexagonal,189,Boride,-1.1069,0.1108,0.843,0,167.99,106.24,0.2394,7.314,12,1096.39,1824.0,0,1,1,1.5812311745499597,61.750000000000014,1647.84531892813,6.165702,91.36583333333334,30.389967045038446,26.12670488238782,32.58624999999999,35.840521775720596,44.274809160305345,7.0249999999999995,29.09960793710312
mp-951713,Br2Zr,2,orthorhombic,61,Halide,-2.7051,0.0026,6.041,0,8.21,2.74,0.3572,4.384,4,306.36,2023.0,1,3,5,2.9963503540279186,5.470000000000001,747.8466572479884,26.483744000000005,76.59,1.1369461735627977,0.5534690650326152,52.56375,20.429202608878605,49.70010905125409,50.341666666666676,27.90001966629506
mp-770874,Ce2As4,2,orthorhombic,24,Chalcogenide,-1.8334,0.1994,2.117,0,144.14,60.12,0.3087,6.021,6,505.1,970.0,0,3,4,2.397538256420902,84.01999999999998,529.071667235346,12.746457,84.18333333333334,26.023434639326247,14.731172168412728,41.667500000000004,29.039553965916266,20.99236641221374,17.641666666666666,25.183481719971482
mp-531055,KPb2,2,tetragonal,86,Chalcogenide,0.1086,0.06,3.281,0,105.07,58.16,0.2846,5.078,12,468.15,2001.0,0,4,4,1.806568087722392,46.91,18425.412668009885,16.660918000000002,39.012499999999996,18.870377151226652,14.24688673650919,17.3925,24.079528718703976,49.100327153762265,27.34166666666667,23.976204722481906
mp-744518,Ru4W3,2,orthorhombic,35,Oxide,-3.3144,0.0178,5.636,0,227.36,213.61,0.1494,5.355,4,348.13,2130.0,1,3,9,1.064369645566014,13.75,642.6502515005725,30.180780000000002,87.0325,41.259611863786155,52.65615734334849,60.18,25.536503261098254,52.61723009814613,46.96666666666667,48.310388682258676
mp-109202,BrZn3Y,3,tetragonal,111,Oxide,-4.0224,0.0032,4.597,0,267.18,117.93,0.3086,6.256,12,638.61,2457.0,1,4,9,2.2655812768366337,149.25,610.8293540900224,28.758832000000005,53.2175,48.54998169168802,29.015121565526787,69.03,30.275615400799495,61.532170119956376,38.30833333333334,47.32265770951637
mp-977132,Nb4Sn2GaY3,4,orthorhombic,41,Oxide,-3.7622,0.0055,5.325,0,208.04,45.81,0.3869,2.65,4,127.16,1489.0,1,3,9,4.541366512870254,162.23,395.7790643884454,14.11125,31.79,37.72244599047968,11.195394346708836,65.7775,11.308647170208289,35.141766630316255,44.375,35.99744777900597
mp-280817,B3Y3,2,orthorhombic,48,Chalcogenide,-1.8957,0.4109,3.259,0,9.94,4.53,0.3031,0.5,8,54.34,1239.0,0,3,4,2.194260480807372,5.409999999999999,653.5844244680887,1.6295,6.7925,1.4536799707067007,0.9957501482506425,42.44625,0.0,28.326063249727373,27.158333333333335,17.301795511250575
mp-816460,C,1,cubic,222,Alloy,0.0,0.021,0.0,1,188.63,127.83,0.2035,7.527,16,1855.19,600.0,1,0,0,1.4756316982339333,60.8,60000000000.0,0.0,115.949375,34.16880263639692,31.461257165447716,18.75,36.96086682095518,10.905125408942203,0.0,22.207867453805775
mp-773513,Y2,1,cubic,211,Metal,0.0,0.0278,0.0,1,190.1,121.99,0.2329,9.971,4,484.09,1135.0,1,0,7,1.55832445269626,68.11,113500000000.0,0.0,121.0225,34.437934822409375,30.018284245898396,18.75,49.8159057437408,25.490730643402397,0.0,25.446443984545994
mp-739838,K4Na3Ba3,3,triclinic,1,Halide,-1.0715,0.0226,8.283,0,85.09,52.31,0.2409,1.576,6,104.56,1976.0,1,5,5,1.626648824005611,32.78,1844.1437065408895,13.054008,17.426666666666666,15.212376418894177,12.80144297291955,32.14375000000001,5.659583420997265,48.418756815703375,69.02499999999999,30.214035742817977
mp-287278,Te3Se2V2,3,orthorhombic,61,Metal,-0.5605,0.1685,0.0,1,164.83,118.39,0.2286,4.232,6,309.24,1137.0,0,3,7,1.3922628599212552,46.44000000000001,2028.5459049322762,0.0,51.54,29.811424386671547,29.128780391381692,25.75625000000001,19.62970755312434,25.54525627044711,0.0,22.73405015149015
mp-827011,O3Ti4,2,orthorhombic,67,Halide,-3.3394,0.0259,3.889,0,106.83,84.03,0.1972,6.324,6,640.5,376.0,1,3,5,1.2713316671103974,22.799999999999997,112.59507662276135,24.594036,106.75,19.19260344196265,20.63896026882783,60.4925,30.633284241531662,4.79825517993457,32.40833333333333,28.709129443301446
